,NUM_COMMANDE,QUANTITE,PRIX_UNITAIRE,MONTANT,DATE_COMMANDE,STATUT,TRIMESTRE,MOIS,ANNEE,TYPE_PRODUIT,CODE_PRODUIT,CLIENT,TELEPHONE,ADRESSE_1,ADRESSE_2,VILLE,ETAT,CODE_POSTAL,PAYS,ZONE_GEOGRAPHIQUE,NOM_CONTACT,PRENOM_CONTACT
124,10325,47,64.92,3051.24,2004/05/11,Envoyé,4,11,2004,Voitures classiques,S10_4757,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
125,10337,25,48.05,1201.25,11/21/2004 0:00,Envoyé,4,11,2004,Voitures classiques,S10_4757,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria
126,10350,26,75.46,1961.95,2004/02/12,Envoyé,4,12,2004,Voitures classiques,S10_4757,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
127,10359,48,54.67,2624.16,12/15/2004 0:00,Envoyé,4,12,2004,Voitures classiques,S10_4757,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul
128,10373,39,103.75,4046.25,1/31/2005 0:00,Envoyé,1,1,2005,Voitures classiques,S10_4757,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko
129,10384,34,142.52,4845.68,2/23/2005 0:00,Envoyé,1,2,2005,Voitures classiques,S10_4757,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie
130,10395,32,105.33,3370.56,3/17/2005 0:00,Envoyé,1,3,2005,Voitures classiques,S10_4757,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel
131,10400,64,150.96,9661.44,2005/01/04,Envoyé,2,4,2005,Voitures classiques,S10_4757,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue
132,10414,19,145.51,2764.68,2005/06/05,En attente,2,5,2005,Voitures classiques,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri
133,10103,42,128.52,5397.84,1/29/2003 0:00,Envoyé,1,1,2003,Voitures classiques,S10_4962,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
134,10114,31,138.87,4304.97,2003/01/04,Envoyé,2,4,2003,Voitures classiques,S10_4962,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie
135,10126,22,152.16,3347.52,5/28/2003 0:00,Envoyé,2,5,2003,Voitures classiques,S10_4962,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Martín
136,10140,26,122.61,3187.86,7/24/2003 0:00,Envoyé,3,7,2003,Voitures classiques,S10_4962,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri
137,10150,20,159.55,3191.0,9/19/2003 0:00,Envoyé,3,9,2003,Voitures classiques,S10_4962,"Dragon Souveniers, Ltd.",652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric
138,10164,21,168.42,3536.82,10/21/2003 0:00,Résolu,4,10,2003,Voitures classiques,S10_4962,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland
139,10175,33,162.51,5362.83,2003/06/11,Envoyé,4,11,2003,Voitures classiques,S10_4962,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann
140,10183,28,122.62,3433.36,11/13/2003 0:00,Envoyé,4,11,2003,Voitures classiques,S10_4962,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca
141,10194,26,163.99,4263.74,11/25/2003 0:00,Envoyé,4,11,2003,Voitures classiques,S10_4962,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
142,10207,31,131.48,4075.87,2003/09/12,Envoyé,4,12,2003,Voitures classiques,S10_4962,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie
143,10217,48,146.25,7020.0,2004/04/02,Envoyé,1,2,2004,Voitures classiques,S10_4962,Handji Gifts& Co,652241555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy
144,10229,50,128.52,6426.0,2004/11/03,Envoyé,1,3,2004,Voitures classiques,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
145,10245,28,163.99,4591.72,2004/04/05,Envoyé,2,5,2004,Voitures classiques,S10_4962,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie
146,10259,26,155.12,4033.12,6/15/2004 0:00,Envoyé,2,6,2004,Voitures classiques,S10_4962,Handji Gifts& Co,652241555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy
147,10270,32,134.43,4301.76,7/19/2004 0:00,Envoyé,3,7,2004,Voitures classiques,S10_4962,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
148,10281,44,159.56,7020.64,8/19/2004 0:00,Envoyé,3,8,2004,Voitures classiques,S10_4962,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung
149,10291,30,128.5,3855.0,2004/08/09,Envoyé,3,9,2004,Voitures classiques,S10_4962,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Bräcke,,S-844 67,Sweden,EMEA,Larsson,Maria
150,10305,38,175.8,6680.4,10/13/2004 0:00,Envoyé,4,10,2004,Voitures classiques,S10_4962,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta
151,10313,40,166.95,6678.0,10/22/2004 0:00,Envoyé,4,10,2004,Voitures classiques,S10_4962,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi
152,10322,46,61.99,2851.54,2004/04/11,Envoyé,4,11,2004,Voitures classiques,S10_4962,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie
153,10334,26,122.61,3187.86,11/19/2004 0:00,En attente,4,11,2004,Voitures classiques,S10_4962,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvägen  8,,Luleå,,S-958 22,Sweden,EMEA,Berglund,Christina
154,10347,27,164.0,4428.0,11/29/2004 0:00,Envoyé,4,11,2004,Voitures classiques,S10_4962,"Australian Collectors, Co.",395204555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
155,10357,43,134.43,5780.49,2004/10/12,Envoyé,4,12,2004,Voitures classiques,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
156,10370,35,65.62,2296.7,1/20/2005 0:00,Envoyé,1,1,2005,Voitures classiques,S10_4962,"Anna's Decorations, Ltd",299368555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
157,10381,37,168.42,6231.54,2/17/2005 0:00,Envoyé,1,2,2005,Voitures classiques,S10_4962,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie
158,10391,37,46.89,1734.93,2005/09/03,Envoyé,1,3,2005,Voitures classiques,S10_4962,"Anna's Decorations, Ltd",299368555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
159,10411,27,163.98,4427.46,2005/01/05,Envoyé,2,5,2005,Voitures classiques,S10_4962,Québec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montréal,Québec,H1J 1C3,Canada,,Fresnière,Jean
160,10425,38,155.12,5894.56,5/31/2005 0:00,En cours,2,5,2005,Voitures classiques,S10_4962,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
161,10108,33,159.54,5264.82,2003/03/03,Envoyé,1,3,2003,Voitures classiques,S12_1099,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold
162,10122,42,180.92,7598.64,2003/08/05,Envoyé,2,5,2003,Voitures classiques,S12_1099,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence
163,10135,42,190.68,8008.56,2003/02/07,Envoyé,3,7,2003,Voitures classiques,S12_1099,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
164,10147,48,192.61,9245.28,2003/05/09,Envoyé,3,9,2003,Voitures classiques,S12_1099,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen
165,10159,41,202.34,8295.94,2003/10/10,Envoyé,4,10,2003,Voitures classiques,S12_1099,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie
166,10169,30,167.3,5019.0,2003/04/11,Envoyé,4,11,2003,Voitures classiques,S12_1099,"Anna's Decorations, Ltd",299368555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
167,10181,27,200.4,5410.8,2003/12/11,Envoyé,4,11,2003,Voitures classiques,S12_1099,Herkku Gifts,4722673215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel
168,10191,21,182.85,3839.85,11/20/2003 0:00,Envoyé,4,11,2003,Voitures classiques,S12_1099,"Toms Spezialitäten, Ltd",0221-5554327,Mehrheimerstr. 369,,Köln,,50739,Germany,EMEA,Pfalzheim,Henriette
169,10203,20,196.5,3930.0,2003/02/12,Envoyé,4,12,2003,Voitures classiques,S12_1099,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
170,10211,41,182.87,7497.67,1/15/2004 0:00,Envoyé,1,1,2004,Voitures classiques,S12_1099,Auto Canal+ Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique
171,10225,27,167.33,4517.91,2/22/2004 0:00,Envoyé,1,2,2004,Voitures classiques,S12_1099,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Genève,,1203,Switzerland,EMEA,Holz,Michael
172,10238,28,206.24,5774.72,2004/09/04,Envoyé,2,4,2004,Voitures classiques,S12_1099,Danish Wholesale Imports,31 12 3555,Vinbæltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
173,10253,24,163.44,3922.56,2004/01/06,Annulé,2,6,2004,Voitures classiques,S12_1099,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth
174,10266,44,208.19,9160.36,2004/06/07,Envoyé,3,7,2004,Voitures classiques,S12_1099,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio
175,10276,50,192.62,9631.0,2004/02/08,Envoyé,3,8,2004,Voitures classiques,S12_1099,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,Barajas,Miguel
176,10287,21,163.43,3432.03,8/30/2004 0:00,Envoyé,3,8,2004,Voitures classiques,S12_1099,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Genève,,1203,Switzerland,EMEA,Holz,Michael
177,10300,33,167.33,5521.89,2003/04/10,Envoyé,4,10,2003,Voitures classiques,S12_1099,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland
178,10310,33,210.14,6934.62,10/16/2004 0:00,Envoyé,4,10,2004,Voitures classiques,S12_1099,"Toms Spezialitäten, Ltd",0221-5554327,Mehrheimerstr. 369,,Köln,,50739,Germany,EMEA,Pfalzheim,Henriette
179,10320,31,221.8,6875.8,2004/03/11,Envoyé,4,11,2004,Voitures classiques,S12_1099,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvägen  8,,Luleå,,S-958 22,Sweden,EMEA,Berglund,Christina
180,10329,41,71.47,2930.27,11/15/2004 0:00,Envoyé,4,11,2004,Voitures classiques,S12_1099,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai
181,10341,45,79.65,3584.25,11/24/2004 0:00,Envoyé,4,11,2004,Voitures classiques,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg
182,10363,33,85.39,2817.87,2005/06/01,Envoyé,1,1,2005,Voitures classiques,S12_1099,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle
183,10375,45,76.0,3420.0,2005/03/02,Envoyé,1,2,2005,Voitures classiques,S12_1099,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
184,10389,26,99.03,2574.78,2005/03/03,Envoyé,1,3,2005,Voitures classiques,S12_1099,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Bräcke,,S-844 67,Sweden,EMEA,Larsson,Maria
185,10419,12,163.44,1961.28,5/17/2005 0:00,Envoyé,2,5,2005,Voitures classiques,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg
186,10105,41,211.96,8690.36,2003/11/02,Envoyé,1,2,2003,Voitures classiques,S12_1108,Danish Wholesale Imports,31 12 3555,Vinbæltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
187,10117,33,182.85,6034.05,4/16/2003 0:00,Envoyé,2,4,2003,Voitures classiques,S12_1108,"Dragon Souveniers, Ltd.",652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric
188,10127,46,245.2,11279.2,2003/03/06,Envoyé,2,6,2003,Voitures classiques,S12_1108,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff
189,10142,33,243.13,8023.29,2003/08/08,Envoyé,3,8,2003,Voitures classiques,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
190,10153,20,245.2,4904.0,9/28/2003 0:00,Envoyé,3,9,2003,Voitures classiques,S12_1108,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
191,10165,44,195.32,8594.08,10/22/2003 0:00,Envoyé,4,10,2003,Voitures classiques,S12_1108,"Dragon Souveniers, Ltd.",652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric
192,10176,33,226.48,7473.83,2003/06/11,Envoyé,4,11,2003,Voitures classiques,S12_1108,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio
193,10185,21,184.93,3883.53,11/14/2003 0:00,Envoyé,4,11,2003,Voitures classiques,S12_1108,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C
194,10196,47,189.08,8886.76,11/26/2003 0:00,Envoyé,4,11,2003,Voitures classiques,S12_1108,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie
195,10208,46,187.01,8602.45,2004/02/01,Envoyé,1,1,2004,Voitures classiques,S12_1108,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
196,10220,32,224.41,7181.12,2004/12/02,Envoyé,1,2,2004,Voitures classiques,S12_1108,"Clover Collections, Co.",35318621555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean
197,10231,42,199.49,8378.58,3/19/2004 0:00,Envoyé,1,3,2004,Voitures classiques,S12_1108,CAF Imports,34913728555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus
198,10247,44,241.05,10606.2,2004/05/05,Envoyé,2,5,2004,Voitures classiques,S12_1108,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle
199,10272,35,166.22,5817.7,7/20/2004 0:00,Envoyé,3,7,2004,Voitures classiques,S12_1108,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung
200,10282,41,172.47,7071.27,8/20/2004 0:00,Envoyé,3,8,2004,Voitures classiques,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
201,10293,46,182.85,8411.1,2004/09/09,Envoyé,3,9,2004,Voitures classiques,S12_1108,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo
202,10306,31,211.95,6570.45,10/14/2004 0:00,Envoyé,4,10,2004,Voitures classiques,S12_1108,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
203,10314,38,209.87,7975.06,10/22/2004 0:00,Envoyé,4,10,2004,Voitures classiques,S12_1108,Heintze Collectables,86 21 3555,Smagsloget 45,,?rhus,,8200,Denmark,EMEA,Ibsen,Palle
204,10325,42,64.0,2688.0,2004/05/11,Envoyé,4,11,2004,Voitures classiques,S12_1108,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
205,10336,33,57.22,1888.26,11/20/2004 0:00,Envoyé,4,11,2004,Voitures classiques,S12_1108,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie
206,10348,48,52.36,2513.27,2004/01/11,Envoyé,4,11,2004,Voitures classiques,S12_1108,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Martín
207,10359,42,113.43,4764.06,12/15/2004 0:00,Envoyé,4,12,2004,Voitures classiques,S12_1108,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul
208,10371,32,111.26,3560.32,1/23/2005 0:00,Envoyé,1,1,2005,Voitures classiques,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
209,10382,34,112.45,3823.3,2/17/2005 0:00,Envoyé,1,2,2005,Voitures classiques,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
210,10395,33,69.11,2280.63,3/17/2005 0:00,Envoyé,1,3,2005,Voitures classiques,S12_1108,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel
211,10413,36,241.02,8676.72,2005/05/05,Envoyé,2,5,2005,Voitures classiques,S12_1108,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie
212,10103,27,125.73,3394.71,1/29/2003 0:00,Envoyé,1,1,2003,Camions et bus,S12_1666,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
213,10113,21,162.63,3415.23,3/26/2003 0:00,Envoyé,1,3,2003,Camions et bus,S12_1666,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
214,10126,21,116.17,2439.57,5/28/2003 0:00,Envoyé,2,5,2003,Camions et bus,S12_1666,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Martín
215,10140,38,127.07,4828.66,7/24/2003 0:00,Envoyé,3,7,2003,Camions et bus,S12_1666,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri
216,10150,30,136.66,4099.8,9/19/2003 0:00,Envoyé,3,9,2003,Camions et bus,S12_1666,"Dragon Souveniers, Ltd.",652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric
217,10164,49,133.93,6562.57,10/21/2003 0:00,Résolu,4,10,2003,Camions et bus,S12_1666,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland
218,10174,43,158.54,6817.21,2003/06/11,Envoyé,4,11,2003,Camions et bus,S12_1666,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony
219,10183,41,150.33,6163.53,11/13/2003 0:00,Envoyé,4,11,2003,Camions et bus,S12_1666,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca
220,10194,38,129.83,4933.54,11/25/2003 0:00,Envoyé,4,11,2003,Camions et bus,S12_1666,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
221,10206,28,144.87,4056.36,2003/05/12,Envoyé,4,12,2003,Camions et bus,S12_1666,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi
222,10216,43,133.93,5758.99,2004/02/02,Envoyé,1,2,2004,Camions et bus,S12_1666,Auto Associés & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel
223,10229,25,138.04,3451.0,2004/11/03,Envoyé,1,3,2004,Camions et bus,S12_1666,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
224,10245,38,155.78,5919.64,2004/04/05,Envoyé,2,5,2004,Camions et bus,S12_1666,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie
225,10258,41,162.64,6668.24,6/15/2004 0:00,Envoyé,2,6,2004,Camions et bus,S12_1666,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko
226,10270,28,146.23,4094.43,7/19/2004 0:00,Envoyé,3,7,2004,Camions et bus,S12_1666,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
227,10281,25,117.52,2938.0,8/19/2004 0:00,Envoyé,3,8,2004,Camions et bus,S12_1666,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung
228,10291,41,155.78,6386.98,2004/08/09,Envoyé,3,9,2004,Camions et bus,S12_1666,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Bräcke,,S-844 67,Sweden,EMEA,Larsson,Maria
229,10304,39,164.0,6396.0,2004/11/10,Envoyé,4,10,2004,Camions et bus,S12_1666,Auto Associés & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel
230,10313,21,127.09,2668.89,10/22/2004 0:00,Envoyé,4,10,2004,Camions et bus,S12_1666,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi
231,10322,27,177.18,4783.86,2004/04/11,Envoyé,4,11,2004,Camions et bus,S12_1666,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie
232,10333,33,99.2,3273.6,11/18/2004 0:00,Envoyé,4,11,2004,Camions et bus,S12_1666,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie
233,10347,29,123.66,3586.14,11/29/2004 0:00,Envoyé,4,11,2004,Camions et bus,S12_1666,"Australian Collectors, Co.",395204555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
234,10357,49,121.63,5959.87,2004/10/12,Envoyé,4,12,2004,Camions et bus,S12_1666,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
235,10370,49,172.85,8469.65,1/20/2005 0:00,Envoyé,1,1,2005,Camions et bus,S12_1666,"Anna's Decorations, Ltd",299368555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
236,10381,20,147.6,2952.0,2/17/2005 0:00,Envoyé,1,2,2005,Camions et bus,S12_1666,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie
237,10391,39,63.17,2463.63,2005/09/03,Envoyé,1,3,2005,Camions et bus,S12_1666,"Anna's Decorations, Ltd",299368555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
238,10411,40,155.8,6232.0,2005/01/05,Envoyé,2,5,2005,Camions et bus,S12_1666,Québec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montréal,Québec,H1J 1C3,Canada,,Fresnière,Jean
239,10424,49,162.63,7968.87,5/31/2005 0:00,En cours,2,5,2005,Camions et bus,S12_1666,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
240,10107,21,144.57,3035.97,2/24/2003 0:00,Envoyé,1,2,2003,Motos,S12_2823,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai
241,10121,50,165.68,8284.0,2003/07/05,Envoyé,2,5,2003,Motos,S12_2823,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul
242,10134,20,135.55,2711.0,2003/01/07,Envoyé,3,7,2003,Motos,S12_2823,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel
243,10145,49,170.18,8338.82,8/25/2003 0:00,Envoyé,3,8,2003,Motos,S12_2823,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie
244,10159,38,164.17,6238.45,2003/10/10,Envoyé,4,10,2003,Motos,S12_2823,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie
245,10169,35,132.55,4639.25,2003/04/11,Envoyé,4,11,2003,Motos,S12_2823,"Anna's Decorations, Ltd",299368555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
